forecast_time,station_id,station_name,longitude,latitude,elevation,temperature,maximumtemperature,minimumtemperature
2017060618,6646,Beznau,8.2333,47.5572,327,14.0,16.0,
2017060618,6648,Egolzwil,8.0047,47.1794,523,13.6,16.0,
2017060618,6650,Luzern,8.3008,47.0364,455,13.8,16.5,
2017060618,6651,Schuepfheim,8.0122,46.9469,744,12.5,14.2,
2017060618,6655,Engelberg,8.4106,46.8219,1036,9.8,12.8,
2017060618,6656,Brienz,8.0608,46.7408,569,,,
2017060618,6657,Giswil,8.1903,46.8494,471,14.1,15.9,
2017060618,6659,Pilatus,8.2522,46.9789,2103,1.5,3.7,
2017060618,6660,Zuerich / Fluntern,8.5658,47.3778,558,12.6,15.0,
2017060618,6664,Zuerich / Affoltern,8.5178,47.4278,444,13.2,15.8,
2017060618,6669,Laegern,8.3972,47.4819,846,10.0,11.1,
2017060618,6671,Steckborn,8.9814,47.6686,399,,,
2017060618,6672,Altdorf,8.6217,46.8869,439,14.2,17.0,
2017060618,6673,Waedenswil,8.6778,47.2206,486,13.7,16.0,
2017060618,6674,Cham,8.4656,47.1883,443,14.0,15.9,
2017060618,6675,Einsiedeln,8.7564,47.1330,912,9.8,12.8,
2017060618,6676,Oberaegeri,8.6081,47.1336,724,,,
2017060618,6679,Aadorf / Taenikon,8.9050,47.4800,540,12.3,15.8,
2017060618,6680,Saentis,9.3436,47.2494,2494,-1.7,0.6,
2017060618,6681,St. Gallen,9.3983,47.4255,778,11.0,13.2,
2017060618,6682,Elm,9.1753,46.9239,960,10.0,13.6,
2017060618,6683,Schmerikon,8.9403,47.2247,409,,,
2017060618,6685,Glarus,9.0669,47.0347,518,12.7,15.4,
2017060618,6686,Bad Ragaz,9.5015,47.0168,497,13.4,16.5,
2017060618,6687,Quinten,9.2161,47.1289,420,,,
2017060618,6688,Crap Masegn,9.1800,46.8422,2481,-0.1,2.6,
2017060618,6689,Hoernli,8.9417,47.3708,1134,8.3,10.9,
2017060618,6690,Altenrhein,9.5664,47.4836,398,15.0,16.4,
2017060618,6693,Ebnat-Kappel,9.1086,47.2733,625,11.0,14.3,
2017060618,6695,Andermatt,8.5806,46.6308,1438,7.2,10.8,
2017060618,6700,Geneve-Cointrin,6.1278,46.2475,412,15.6,17.3,
2017060618,6702,La Dole,6.0994,46.4247,1670,4.4,6.0,
2017060618,6704,Biere,6.3425,46.5250,685,12.2,14.8,
2017060618,6705,Nyon / Changins,6.2278,46.4011,459,14.6,16.5,
2017060618,6706,St-Prex,6.4431,46.4836,425,,,
2017060618,6707,Montreux-Clarens,6.7100,46.6217,859,11.1,12.4,
2017060618,6708,Oron,6.8581,46.5722,829,11.6,12.1,
2017060618,6709,Bouveret,6.8569,46.3933,375,15.1,15.9,
2017060618,6711,Pully,6.6675,46.5122,456,15.4,16.1,
2017060618,6714,Les Diablerets,7.2039,46.3269,2964,-3.8,-1.6,
2017060618,6715,Evionnaz,7.0267,46.1830,482,14.5,16.8,
2017060618,6717,Col Du Grand St-Bernard,7.1708,45.8689,2487,0.8,2.9,
2017060618,6720,Sion,7.3303,46.2186,482,15.8,19.5,
2017060618,6721,Fionnay,8.1908,46.3656,1448,7.9,10.8,
2017060618,6722,Evolene / Villa,7.5086,46.1122,1828,4.9,9.1,
2017060618,6723,Les Attelas,7.2686,46.0992,2734,-1.3,1.6,
2017060618,6724,Montana,7.4608,46.2986,1424,7.9,11.6,
2017060618,6725,Blatten (Loetschen),7.8233,46.4206,1538,7.9,12.1,
2017060618,6727,Visp,7.8430,46.3028,641,16.0,18.5,
2017060618,6728,Graechen,7.8369,46.1953,1605,7.8,11.6,
2017060618,6730,Jungfraujoch,7.9853,46.5475,3576,-7.8,-4.7,
2017060618,6731,Wimmis,7.5853,46.7497,571,13.2,16.2,
2017060618,6733,Boltigen,7.3842,46.6236,821,10.7,14.1,
2017060618,6734,Interlaken,7.8703,46.6722,579,14.0,16.9,
2017060618,6735,Adelboden,7.5611,46.4919,1326,7.8,11.8,
2017060618,6739,Eggishorn,8.0928,46.4267,2894,-1.6,1.5,
2017060618,6740,Titlis,8.4258,46.7705,3094,-5.4,-2.4,
2017060618,6744,Grimsel Hospiz,8.3333,46.5717,1961,2.4,5.3,
2017060618,6745,Ulrichen,8.3080,46.5047,1347,8.3,13.6,
2017060618,6747,Monte Rosa,7.8147,45.9567,2887,-1.4,3.1,
2017060618,6748,Zermatt,7.7530,46.0292,1639,7.8,11.9,
2017060618,6749,Gornergrat,7.7858,45.9836,3129,-3.5,1.3,
2017060618,6750,Guetsch,8.6150,46.6525,2284,1.7,4.9,
2017060618,6751,Robiei,8.5133,46.4431,1896,7.1,9.9,
2017060618,6752,Cevio,8.6033,46.3203,422,18.6,21.1,
2017060618,6753,Piotta,8.6881,46.5147,991,13.6,17.6,
2017060618,6754,Matro,8.9247,46.4100,2190,5.1,6.6,
2017060618,6756,Acquarossa / Comprovasco,8.9355,46.4594,577,17.4,20.1,
2017060618,6758,Grono,9.1636,46.2550,324,17.0,19.6,
2017060618,6759,Cimetta,8.7917,46.2006,1662,10.1,12.1,
2017060618,6760,Locarno / Monti,8.7875,46.1725,374,18.5,20.5,
2017060618,6762,Locarno-Magadino,8.8780,46.1642,204,,,
2017060618,6770,Lugano,8.9603,46.0042,301,18.9,20.8,
2017060618,6771,Stabio,8.9322,45.8433,352,18.0,20.2,
2017060618,6777,Monte Generoso,9.0178,45.9275,1601,10.0,11.4,
2017060618,6778,Buffalora,10.2672,46.6480,1969,5.1,10.1,
2017060618,6779,Segl-Maria,9.7622,46.4322,1804,6.9,10.5,
2017060618,6780,Weissfluhjoch,9.8064,46.8333,2673,-2.0,3.1,
2017060618,6782,Disentis / Sedrun,8.8533,46.7067,1198,9.3,13.4,
2017060618,6783,S. Bernardino,9.1847,46.4636,1640,8.5,10.6,
2017060618,6784,Davos,9.8436,46.8130,1595,6.0,11.9,
2017060618,6786,Chur,9.5305,46.8703,558,13.4,17.5,
2017060618,6787,Andeer,9.4319,46.6100,989,10.7,15.6,
2017060618,6788,Hinterrhein,9.6278,46.3531,1089,12.0,14.3,
2017060618,6789,Loebbia,9.2153,46.7750,698,11.8,15.5,
2017060618,6790,St.moritz,9.6680,46.9756,626,11.6,15.7,
2017060618,6791,Piz Corvatsch,9.8211,46.4180,3302,-3.4,-0.8,
2017060618,6792,Samedan,9.8789,46.5264,1709,7.4,12.9,
2017060618,6793,Valbella,9.5539,46.7556,1570,5.1,10.1,
2017060618,6794,Poschiavo / Robbia,10.0611,46.3467,1079,12.9,15.4,
2017060618,6795,Piz Martegnas,9.5294,46.5772,2671,-1.4,3.3,
2017060618,6796,Sta. Maria,10.4264,46.6022,1384,9.4,14.3,
2017060618,6798,Scuol,10.2833,46.7933,1305,9.0,16.2,
2017060618,6799,Naluns / Schlivera,10.2614,46.8172,2401,0.7,7.0,
2017060618,6990,Vaduz,9.5175,47.1275,458,13.8,17.0,
2017060618,7002,Boulogne,1.5997,50.7325,68,13.0,14.2,12.1
2017060618,7003,Le Touquet,1.6228,50.5144,20,13.3,15.8,12.7
2017060618,7004,Cap Gris Nez,1.5900,50.8700,32700,,,
2017060618,7005,Abbeville,1.8347,50.1358,74,13.4,15.9,12.1
2017060618,7010,Dunkerque,2.3394,51.0558,16,15.3,17.0,12.5
2017060618,7015,Lille-Lesquin,3.0975,50.5700,47,15.3,17.6,11.7
2017060618,7019,Barfleur Point,-1.2667,49.7000,32700,,,
2017060618,7020,Pte De La Hague,-1.9397,49.7253,22,13.9,15.9,12.8
2017060618,7022,Vigite Du Haumet,-1.5000,49.6500,32700,,,
2017060618,7024,Maupertus,-1.4636,49.6528,138,12.9,14.7,10.6
2017060618,7026,Ouistreham,-0.2300,49.2900,32700,,,
2017060618,7027,Caen-Carpiquet,-0.4561,49.1800,67,14.2,16.6,11.5
2017060618,7028,Cap-De-La Heve,0.0711,49.5089,104,13.5,15.1,11.9
2017060618,7029,Port en Bessin,-0.7667,49.3500,73,,,
2017060618,7031,St Gatien Des B,0.1669,49.3644,143,13.5,15.1,10.6
2017060618,7034,Carteret,-1.8000,49.3667,32700,,,
2017060618,7037,Rouen-Boos,1.1814,49.3830,152,13.3,15.5,10.4
2017060618,7038,Evreux-Huest,1.2217,49.0250,138,14.1,16.9,10.6
2017060618,7040,Dieppe,1.0889,49.9325,40,14.4,16.1,12.6
2017060618,7046,Le Havre-Octeville,0.0917,49.5331,95,13.6,15.1,12.0
2017060618,7055,Beauvais-Tille,2.1272,49.4464,111,13.9,16.8,11.2
2017060618,7057,Creil,2.5208,49.2522,88,15.0,17.3,11.4
2017060618,7061,Saint-Quentin,3.2061,49.8183,98,13.8,17.4,10.9
2017060618,7072,Reims-Prunay,4.1553,49.2097,95,15.0,17.5,11.9
2017060618,7075,Charleville-Mez,4.6430,49.7828,148,13.8,17.5,9.9
2017060618,7090,Metz-Frescaty,6.1255,49.0731,191,,,
2017060618,7093,Goin Aeroport M.N.L.,6.2431,48.9794,258,12.1,17.5,10.8
2017060618,7100,Ouessant-Stiff,-5.0569,48.4733,68,13.8,16.5,11.9
2017060618,7102,Pointe St. Mathieu,-4.7700,48.3200,32700,,,
2017060618,7106,Landivisiau,-4.1500,48.5167,32700,,,
2017060618,7107,Brignogan,-4.3311,48.6764,18,14.8,16.1,12.1
2017060618,7109,Lanveoc Poulmic,-4.4394,48.2794,83,14.0,16.0,12.1
2017060618,7110,Brest-Guipavas,-4.4119,48.4442,95,13.8,15.7,11.3
2017060618,7116,ILE DE BATZ,-4.0167,48.7500,32700,,,
2017060618,7117,Ploumanac`h,-3.4731,48.8258,58,14.0,16.9,11.4
2017060618,7118,Lannion,-3.4686,48.7553,87,13.2,15.6,11.0
2017060618,7120,Tremuson-St-Brieuc,-2.8519,48.5364,135,13.8,16.6,11.1
2017060618,7125,Dinard,-2.0758,48.5889,59,14.9,16.9,11.6
2017060618,7130,Rennes-Saint Jacques,-1.7337,48.0680,43,15.2,18.1,10.9
2017060618,7133,Pointe Du Roc,-1.6167,48.8333,32700,,,
2017060618,7134,Laval,-0.7464,48.0305,100,14.8,17.8,10.9
2017060618,7139,Alencon,0.1103,48.4455,145,13.7,16.6,10.6
2017060618,7140,Chateaudun,1.3767,48.0617,127,14.4,18.4,10.9
2017060618,7143,Chartres,1.5011,48.4605,156,15.3,17.4,10.9
2017060618,7145,Trappes,2.0097,48.7744,174,14.8,16.9,10.6
2017060618,7146,Toussus Le Noble,2.1136,48.7505,161,15.2,18.4,11.1
2017060618,7149,Paris-Orly,2.3844,48.7169,90,15.5,18.2,11.4
2017060618,7150,Le Bourget,2.4272,48.9672,49,15.8,17.8,12.0
2017060618,7153,Melun,2.6794,48.6103,92,15.2,18.5,11.6
2017060618,7156,Paris-Montsouris,2.3378,48.8217,78,15.9,17.9,12.0
2017060618,7157,Paris-Aeroport Roissy,2.5344,49.0153,112,15.2,17.5,11.8
2017060618,7168,Troyes-Barberey,4.0200,48.3247,118,13.7,18.5,11.9
2017060618,7169,Saint-Dizier,4.9036,48.6314,139,13.1,17.3,11.6
2017060618,7180,Nancy-Essey,6.2217,48.6878,213,13.2,18.5,11.6
2017060618,7181,Nancy-Ochey,5.9597,48.5811,343,11.5,17.1,10.6
2017060618,7190,Strasbourg-Entzheim,7.6403,48.5494,151,16.3,20.2,12.3
2017060618,7200,Pte De Penmarch,-4.3747,47.7975,19,14.7,15.5,12.8
2017060618,7201,Quimper,-4.1725,47.9728,83,13.6,15.7,10.9
2017060618,7203,Ile De Groix,-3.5013,47.6513,45,14.0,15.1,12.6
2017060618,7205,Lann Bihoue,-3.4356,47.7628,44,14.5,16.1,10.8
2017060618,7207,Belle Ile-Le Talut,-3.2183,47.2944,43,14.6,16.7,12.9
2017060618,7208,Quiberon,-3.1200,47.8300,32700,,,
2017060618,7216,Chemoulin,-2.3000,47.2333,20,,,
2017060618,7217,Saint-Nazaire-Montoir,-2.1544,47.3139,4,15.2,17.8,12.1
2017060618,7222,Nantes-Bouguenais,-1.6089,47.1500,26,15.4,18.4,11.1
2017060618,7230,Beaucouze,-0.6144,47.4789,48,15.8,19.1,11.6
2017060618,7235,Le Mans,0.1897,47.9458,52,15.8,18.9,11.1
2017060618,7240,Tours,0.7272,47.4444,112,15.9,18.9,11.4
2017060618,7245,Blois,1.2122,47.6794,130,15.4,19.0,11.1
2017060618,7247,Romorantin,1.6875,47.3197,86,16.6,18.8,11.3
2017060618,7249,Orleans,1.7767,47.9833,125,14.2,18.2,11.3
2017060618,7255,Bourges,2.3597,47.0592,166,15.0,17.9,11.4
2017060618,7257,Avord,2.6422,47.0606,177,14.9,18.0,11.5
2017060618,7260,Nevers-Marzy,3.1128,46.9983,177,14.9,18.5,11.6
2017060618,7266,Perrigny,3.5497,47.8247,153,13.4,18.8,12.1
2017060618,7280,Dijon,5.0883,47.2678,227,15.2,19.4,11.6
2017060618,7283,Langres,5.3375,47.8436,467,12.4,17.2,9.9
2017060618,7288,Besancon,5.9889,47.2489,310,13.4,18.0,10.4
2017060618,7292,Luxeuil,6.3639,47.7869,274,14.2,18.7,11.2
2017060618,7299,Bale-Mulhouse,7.5103,47.6142,273,13.7,17.9,13.1
2017060618,7300,L`Île D`Yeu,-2.3303,46.6936,32,15.8,18.5,12.6
2017060618,7306,La Roche-Sur-Yon,-1.3817,46.7000,91,15.4,18.1,10.7
2017060618,7311,Pointe des Baleines,-1.5500,46.2300,32700,,,
2017060618,7314,Pointe De Chassiron,-1.4117,46.0469,23,16.0,17.2,14.5
2017060618,7315,La Rochelle,-1.1500,46.1500,10,16.5,17.7,14.0
2017060618,7316,La Rochelle Aeroport Ile De Re,-1.1930,46.1781,18,15.8,18.1,13.3
2017060618,7330,Niort,-0.4003,46.3156,61,15.7,18.6,11.2
2017060618,7335,Poitiers-Biard,0.3144,46.5939,120,16.0,18.6,11.2
2017060618,7354,Chateauroux,1.7411,46.8697,157,15.6,18.4,11.4
2017060618,7361,Gueret St Laurent,1.9506,46.1753,366,14.4,17.7,10.8
2017060618,7374,Vichy-Charmeil,3.3986,46.1667,251,16.0,19.3,12.1
2017060618,7379,Saint-Yan,4.0247,46.4119,244,15.8,19.4,11.7
2017060618,7385,Macon,4.7986,46.2967,217,17.3,20.8,12.9
2017060618,7386,Dole-Tavaux,5.4272,47.0439,195,14.6,19.3,11.7
2017060618,7412,Cognac,-0.3158,45.6650,31,16.0,19.6,12.4
2017060618,7434,Limoges-Bellegarde,1.1750,45.8611,403,13.4,16.0,9.9
2017060618,7438,Brive,1.4744,45.1480,117,17.7,20.8,11.1
2017060618,7460,Clermont-Ferrand,3.1494,45.7869,326,16.5,19.1,11.8
2017060618,7471,Le Puy-Loudes,3.7639,45.0744,833,13.3,16.6,8.6
2017060618,7475,St-Etienne Boutheon,4.2933,45.5331,402,17.1,20.6,12.0
2017060618,7480,Lyon-Bron,4.9378,45.7261,198,19.8,21.9,13.7
2017060618,7481,Lyon-St Exupery,5.0778,45.7264,240,19.0,21.0,12.9
2017060618,7482,Amberieu,5.3294,45.9764,252,17.2,20.6,11.9
2017060618,7486,Grenoble-St-Geoirs,5.3133,45.3639,386,17.5,20.0,11.4
2017060618,7491,Chambery/Aix-Les-Bains,5.8780,45.6414,235,16.8,19.7,11.8
2017060618,7497,Bourg St-Maurice,6.7633,45.6128,868,11.7,16.6,9.1
2017060618,7500,Lege-Cap Ferret,-1.2483,44.6317,28,17.4,20.2,14.6
2017060618,7502,Cazaux,-1.1333,44.5333,24,17.0,19.4,13.9
2017060618,7503,Biscarosse,-1.2475,44.4317,39,17.0,19.5,13.9
2017060618,7510,Bordeaux Merignac,-0.6914,44.8306,54,16.7,19.9,12.6
2017060618,7524,Agen,0.5947,44.1722,69,18.3,21.2,12.6
2017060618,7530,Bergerac,0.5242,44.8231,52,17.0,20.6,11.9
2017060618,7535,Gourdon,1.3961,44.7450,261,16.3,19.6,10.9
2017060618,7540,Montauban,1.3767,44.0280,107,18.5,21.6,12.6
2017060618,7549,Aurillac,2.4211,44.8986,640,13.8,15.9,8.4
2017060618,7552,Salles La Source,2.4825,44.4103,579,14.5,17.4,9.2
2017060618,7554,Mende,3.4550,44.5333,934,12.8,15.5,6.8
2017060618,7558,Millau,3.0194,44.1186,713,13.9,16.6,9.4
2017060618,7560,Mont Aigoual,3.5814,44.1214,1564,5.8,7.8,2.8
2017060618,7563,Avignon,4.9028,43.9114,48,22.7,27.0,16.0
2017060618,7570,Lanas Syn,4.3672,44.5383,280,19.1,23.5,14.4
2017060618,7577,Montelimar,4.7331,44.5811,74,22.1,25.3,14.8
2017060618,7579,Orange,4.8611,44.1447,55,22.5,26.2,15.9
2017060618,7586,Carpentras,5.0592,44.0830,106,23.5,26.9,14.6
2017060618,7588,St-Auban-Sur-Durance,5.9897,44.0622,461,20.8,23.9,13.6
2017060618,7591,Embrun,6.5022,44.5656,877,16.1,20.1,8.6
2017060618,7600,Pointe De Socoa,-1.6864,43.3944,43,17.2,19.6,13.8
2017060618,7602,Biarritz-Anglet,-1.5344,43.4694,71,16.3,18.1,13.5
2017060618,7603,Dax,-1.0700,43.6897,31,17.2,19.4,12.9
2017060618,7607,Mont-De-Marsan,-0.5003,43.9100,59,17.0,20.2,12.3
2017060618,7610,Pau,-0.4164,43.3850,183,16.8,19.2,11.8
2017060618,7621,Tarbes-Ossun,0.0000,43.1880,364,16.0,18.8,11.4
2017060618,7622,Auch,0.6014,43.6889,128,18.3,21.5,11.2
2017060618,7627,Saint Girons,1.1067,43.0053,415,14.9,18.3,11.1
2017060618,7630,Toulouse Blagnac,1.3789,43.6211,150,19.5,22.3,12.4
2017060618,7632,Albi,2.1164,43.9147,171,18.4,21.4,11.4
2017060618,7635,Carcassonne,2.2955,43.2153,130,19.3,23.0,12.4
2017060618,7638,Beziers-Vias,3.3528,43.3219,16,21.8,24.9,15.9
2017060618,7641,Sete,3.6922,43.3972,77,21.3,24.5,16.6
2017060618,7643,Montpellier,3.9630,43.5769,8,22.6,25.9,16.6
2017060618,7645,Nimes-Courbessac,4.4064,43.8569,62,21.5,25.9,16.2
2017060618,7646,Nimes Garons,4.4119,43.7580,105,20.8,25.9,16.5
2017060618,7647,Istres,4.9222,43.5230,24,22.6,27.0,17.0
2017060618,7648,Salon,5.1042,43.6036,59,22.6,26.5,16.5
2017060618,7650,Marignane,5.2161,43.4378,32,23.3,26.8,17.5
2017060618,7656,Bec De L`aigle,5.5833,43.1833,32700,,,
2017060618,7660,Toulon,5.9333,43.1000,25,22.4,27.3,19.2
2017060618,7661,Cap Cepet,5.9414,43.0797,134,22.1,26.1,17.9
2017060618,7666,Leucate,3.0617,42.9183,40,20.6,24.0,16.9
2017060618,7667,Hyeres,6.1464,43.0944,4,24.0,27.6,19.6
2017060618,7670,Porquerolles,6.2333,43.0000,147,,,
2017060618,7675,Le Luc,6.3864,43.3830,82,24.7,28.6,17.3
2017060618,7677,Cap Camarat,6.6833,43.2000,32700,,,
2017060618,7678,Toulon/Ile du Levant,6.4667,43.0333,32700,,,
2017060618,7681,Le Drammont,6.8500,43.4200,32700,,,
2017060618,7684,Cannes,6.9505,43.5564,4,24.7,29.0,17.8
2017060618,7688,La Garoupe,7.1333,43.5667,32700,,,
2017060618,7690,Nice,7.2089,43.6489,28,24.4,27.6,19.5
2017060618,7737,Formigueres,2.1000,42.6200,32700,,,
2017060618,7740,Ste Leocadie,2.0000,42.4500,32700,,,
2017060618,7747,Perpignan,2.8728,42.7372,44,20.7,24.7,17.0
2017060618,7749,Cap Bear,3.1350,42.5167,87,20.5,22.9,17.6
2017060618,7752,La Parata,8.6167,41.9167,32700,,,
2017060618,7753,Ile Rousse,8.9228,42.6330,145,22.6,25.5,20.3
2017060618,7754,Calvi,8.7914,42.5294,58,22.5,27.2,20.6
2017060618,7761,Ajaccio,8.7928,41.9180,9,22.4,25.9,18.1
2017060618,7765,Solenzara,9.3967,41.9233,17,23.4,27.8,21.0
2017060618,7768,La Chiappa,9.3667,41.6000,32700,,,
2017060618,7770,Cap Pertusato,9.1783,41.3747,116,20.6,23.1,19.8
2017060618,7775,Alistro,9.5411,42.2603,74,22.2,25.9,20.3
2017060618,7780,Figari,9.1036,41.5053,23,21.9,27.3,19.2
2017060618,7785,Cap Corse,9.3586,43.0050,113,22.1,24.8,20.9
2017060618,7790,Bastia,9.4853,42.5406,12,22.4,25.6,19.2
2017060618,7791,Cap Sagro,9.4833,42.8000,32700,,,
2017060618,8001,La Coruna,-8.4194,43.3672,67,16.1,18.5,
2017060618,8008,Lugo/Rozas,-7.4561,43.1153,446,16.6,19.6,
2017060618,8011,Asturias/Aviles,-6.0442,43.5669,130,16.1,18.6,
2017060618,8014,Gijon-Musel,-5.6986,43.5608,6,,19.2,
2017060618,8015,Oviedo,-5.8733,43.3536,339,14.5,17.6,
2017060618,8021,Santander/Parayas,-3.8314,43.4292,1,16.6,19.6,
2017060618,8023,Santander,-3.7997,43.4917,59,16.1,17.9,
2017060618,8025,Bilbao/Aeropuerto,-2.9058,43.2980,39,16.2,18.6,
2017060618,8027,San Sebastian/Igueldo,-2.0394,43.3075,259,14.4,16.6,
2017060618,8029,San Sebastian/Fuenterrabia,-1.7872,43.3605,8,,20.1,
2017060618,8042,Santiago/Labacolla,-8.4108,42.8878,367,16.3,20.0,
2017060618,8044,Pontevedra,-8.6164,42.4400,108,19.8,21.1,
2017060618,8045,Vigo/Peinador,-8.6239,42.2394,258,18.6,21.0,
2017060618,8048,Orense,-7.8603,42.3278,147,23.2,25.1,
2017060618,8053,Ponferrada,-6.6000,42.5639,550,20.7,23.4,
2017060618,8055,Leon/Virgen Del Camino,-5.6494,42.5889,914,19.4,22.9,
2017060618,8075,Burgos/Villafria,-3.6214,42.3561,892,,17.5,
2017060618,8080,Vitoria,-2.7333,42.8719,510,13.2,18.0,
2017060618,8084,Logrono/Agoncillo,-2.3311,42.4522,363,17.8,20.2,
2017060618,8085,Pamplona/Noain,-1.6500,42.7769,453,15.0,18.2,
2017060618,8094,Huesca/Pirineos,-0.3264,42.0833,554,,24.2,
2017060618,8130,Zamora,-5.7333,41.5167,667,26.0,26.9,
2017060618,8140,Valladolid/Villanubla,-4.8500,41.7000,846,,24.2,
2017060618,8141,Valladolid,-4.7667,41.6500,735,24.0,25.7,
2017060618,8148,Soria,-2.4667,41.7667,1082,14.4,18.0,
2017060618,8157,Daroca,-1.4108,41.1147,779,,,
2017060618,8160,Zaragoza/Aeropuerto,-1.0080,41.6619,258,20.9,23.8,
2017060618,8171,Lleida,0.5950,41.6258,199,23.9,27.5,
2017060618,8175,Reus/Aeropuerto,1.1789,41.1497,76,25.5,30.6,
2017060618,8181,Barcelona/Aeropuerto,2.0700,41.2928,5,22.3,25.6,
2017060618,8184,Girona/Costa Brava,2.7633,41.9117,129,20.8,26.4,
2017060618,8202,Salamanca/Matacan,-5.4983,40.9594,794,24.3,25.6,
2017060618,8210,Avila,-4.6786,40.6500,1132,22.4,23.0,
2017060618,8213,Segovia,-4.1272,40.9478,1005,21.1,22.2,
2017060618,8215,Navacerrada,-4.0103,40.7805,1888,13.5,15.7,
2017060618,8221,Madrid/Barajas,-3.5556,40.4667,633,27.7,29.4,
2017060618,8223,Madrid/Cuatro Vientos,-3.7892,40.3778,687,,28.6,
2017060618,8224,Madrid/Getafe,-3.7225,40.3000,617,,28.9,
2017060618,8226,Guadalajara,-3.1742,40.6611,640,26.1,28.1,
2017060618,8231,Cuenca,-2.1380,40.0667,946,25.6,27.5,
2017060618,8232,Molina De Aragon,-1.8853,40.8444,1063,19.2,24.8,
2017060618,8235,Teruel,-1.1228,40.3517,902,23.2,27.2,
2017060618,8238,Tortosa,0.4914,40.8205,50,24.9,30.1,
2017060618,8261,Caceres,-6.3394,39.4722,405,28.4,28.8,
2017060618,8272,Toledo,-4.0494,39.8847,516,29.3,30.5,
2017060618,8280,Albacete/Los Llanos,-1.8631,38.9522,704,28.2,29.8,
2017060618,8284,Valencia/Aeropuerto,-0.4733,39.4867,62,23.9,29.0,
2017060618,8286,Castellon,-0.0714,39.9500,35,24.3,27.8,
2017060618,8306,Palma De Mallorca/Son San Juan,2.7367,39.5608,5,23.5,26.6,
2017060618,8314,Menorca/Mahon,4.2156,39.8547,86,22.1,26.5,
2017060618,8330,Badajoz/Talavera La Real,-6.8292,38.8833,192,,30.4,
2017060618,8348,Ciudad Real,-3.9197,38.9894,629,28.8,30.5,
2017060618,8359,Alicante,-0.4944,38.3667,82,24.7,29.0,
2017060618,8360,Alicante/El Altet,-0.5708,38.2828,31,25.3,31.6,
2017060618,8373,Ibiza/Es Codola,1.3844,38.8764,17,24.0,27.0,
2017060618,8383,Huelva,-6.9097,37.2800,20,26.2,30.0,
2017060618,8391,Sevilla/San Pablo,-5.8792,37.4167,31,31.0,32.6,
2017060618,8397,Moron De La Frontera,-5.6158,37.1583,88,30.6,32.0,
2017060618,8410,Cordoba/Aeropuerto,-4.8461,37.8442,92,32.4,33.9,
2017060618,8417,Jaen,-3.8075,37.7778,580,29.9,30.5,
2017060618,8419,Granada/Aeropuerto,-3.7894,37.1897,570,30.5,33.8,
2017060618,8429,Murcia/Al Cantarilla,-1.2297,37.9578,75,,34.2,
2017060618,8433,Murcia/San Javier,-0.8033,37.7889,3,25.7,29.4,
2017060618,8451,Jerez De La Frontera Aeropuerto,-6.0558,36.7505,28,28.0,32.0,
2017060618,8482,Malaga/Aeropuerto,-4.4905,36.6769,7,28.4,31.0,
2017060618,8487,Almeria/Aeropuerto,-2.3569,36.8464,21,23.0,26.3,
2017060618,8495,Gibraltar,-5.3494,36.1519,4,26.5,29.4,
2017060618,8521,Funchal/S.catarina,-16.7667,32.6833,49,22.0,24.1,
2017060618,8522,Funchal,-16.9000,32.6333,56,21.7,23.8,
2017060618,8524,Porto Santo,-16.3500,33.0667,82,20.7,23.6,
2017060618,8531,Cabo Carvoeiro,-9.4000,39.3500,32700,,,
2017060618,8532,Sintra/Granja,-9.3333,38.8333,130,,,
2017060618,8533,Sagres,-8.9500,37.0000,26,19.5,22.6,
2017060618,8534,Montijo,-9.0333,38.7000,11,22.1,26.0,
2017060618,8535,Lisboa/Geof,-9.1500,38.7167,95,21.2,25.4,
2017060618,8537,Alverca,-9.0333,38.8833,3,,,
2017060618,8540,Monte Real,-8.8833,39.8333,54,18.3,21.6,
2017060618,8541,Sines/Montes Chaos,-8.8667,37.9500,103,19.5,23.0,
2017060618,8544,Ovar/Maceda,-8.6333,40.9167,22,17.6,20.4,
2017060618,8545,Porto/Pedras Rubras,-8.6833,41.2333,77,17.1,19.0,
2017060618,8548,Coimbra/Cervache,-8.4667,40.1500,179,19.4,23.1,
2017060618,8551,Viana Do Castelo-Chafe,-8.8000,41.6333,48,18.2,21.0,
2017060618,8554,Faro/Aeroporto,-7.9667,37.0167,8,24.6,26.2,
2017060618,8558,Evora/C. Coord,-7.9000,38.5333,246,26.3,29.0,
2017060618,8560,Viseu,-7.8833,40.7167,644,19.5,23.0,
2017060618,8561,Beja/B. Aerea,-7.9167,38.0667,203,27.5,28.1,
2017060618,8562,Beja,-7.8667,38.0167,247,27.8,,
2017060618,8567,Vila Real,-7.7167,41.2667,562,21.6,24.3,
2017060618,8568,Penhas Douradas,-7.5500,40.4167,1388,14.5,17.5,
2017060618,8570,Castelo Branco,-7.4833,39.8333,384,25.6,28.0,
2017060618,8571,Portalegre,-7.4167,39.2833,590,25.5,27.0,
2017060618,8575,Braganca,-6.7333,41.8000,692,21.6,25.0,
2017060618,10004,Ufs Tw Ems,6.3500,54.1667,0,14.0,15.8,13.0
2017060618,10007,Ufs Deutsche Bucht.,7.4333,54.1833,0,15.3,16.7,13.3
2017060618,10015,Helgoland,7.8917,54.1750,8,16.0,17.9,13.8
2017060618,10020,List,8.4125,55.0111,26,16.2,20.9,14.4
